sku,_product_websites,_root_category,_category,_store,name,price,status,visibility,tax_class_id,weight,description,short_description
,,,,de,Rain suit Blue Dark,,,,,,A one-piece rain suit with taped seams and welded feet loops. Waterproof to 10 000 mm with taped seams and elastic cuffs. From one to six years.,A one-piece rain suit with taped seams and welded feet loops.
,,,,it,Rain suit Blue Dark,,,,,,A one-piece rain suit with taped seams and welded feet loops. Waterproof to 10 000 mm with taped seams and elastic cuffs. From one to six years.,A one-piece rain suit with taped seams and welded feet loops.
K-RAIN-SUIT,base,Default Category,Kids/Outdoor,,Rain suit,45,1,4,2,0.5,A one-piece rain suit with taped seams and welded feet loops. Waterproof to 10 000 mm with taped seams and elastic cuffs. From one to six years.,A one-piece rain suit with taped seams and welded feet loops.
,,Default Category,Kids/Clothing,,,,,,,,,
,,,,fr,Rain suit,,,,,,A one-piece rain suit with taped seams and welded feet loops. Waterproof to 10 000 mm with taped seams and elastic cuffs. From one to six years.,A one-piece rain suit with taped seams and welded feet loops.
,,,,de,Rain suit,,,,,,A one-piece rain suit with taped seams and welded feet loops. Waterproof to 10 000 mm with taped seams and elastic cuffs. From one to six years.,A one-piece rain suit with taped seams and welded feet loops.
,,,,it,Rain suit,,,,,,A one-piece rain suit with taped seams and welded feet loops. Waterproof to 10 000 mm with taped seams and elastic cuffs. From one to six years.,A one-piece rain suit with taped seams and welded feet loops.
K-WELLIES-YELLOW,base,,,,Wellies Yellow,28,1,1,2,0.5,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,,,,,,,,,
,,,,fr,Wellies Yellow,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,de,Wellies Yellow,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,it,Wellies Yellow,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
K-WELLIES-GREEN,base,,,,Wellies Green,28,1,1,2,0.5,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,,,,,,,,,
,,,,fr,Wellies Green,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,de,Wellies Green,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,it,Wellies Green,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
K-WELLIES-RED,base,,,,Wellies Red,28,1,1,2,0.5,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,,,,,,,,,
,,,,fr,Wellies Red,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,de,Wellies Red,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,it,Wellies Red,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
K-WELLIES,base,Default Category,Kids/Outdoor,,Wellies,28,1,4,2,0.5,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,,,,,,,,,
,,,,fr,Wellies,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,de,Wellies,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
,,,,it,Wellies,,,,,,Natural rubber wellies with a pull loop. Natural rubber with a cotton lining and a loop for pulling. Sizes from 20 to 34.,Natural rubber wellies with a pull loop.
K-HELMET-BLUE,base,,,,Kids helmet Blue,40,1,1,2,0.5,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,,,,,,,,,
,,,,fr,Kids helmet Blue,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,de,Kids helmet Blue,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,it,Kids helmet Blue,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
K-HELMET-PINK,base,,,,Kids helmet Pink,40,1,1,2,0.5,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,,,,,,,,,
,,,,fr,Kids helmet Pink,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,de,Kids helmet Pink,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,it,Kids helmet Pink,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
K-HELMET-GREEN,base,,,,Kids helmet Green,40,1,1,2,0.5,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,,,,,,,,,
,,,,fr,Kids helmet Green,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,de,Kids helmet Green,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,it,Kids helmet Green,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
K-HELMET,base,Default Category,Kids/Outdoor,,Kids helmet,40,1,4,2,0.5,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,,,,,,,,,
,,,,fr,Kids helmet,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,de,Kids helmet,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
,,,,it,Kids helmet,,,,,,A light helmet with a dial fit and a rear light. Adjust the dial and the helmet fits for two years of growing. From two years.,A light helmet with a dial fit and a rear light.
K-SAND-SET,base,Default Category,Kids/Outdoor,,Sand play set,18,1,4,2,0.5,"A bucket, a spade, a rake and two moulds in recycled plastic. Thick recycled plastic that survives a summer. The mould shapes are a fish and a star.","A bucket, a spade, a rake and two moulds in recycled plastic."
,,,,,,,,,,,,
,,,,fr,Sand play set,,,,,,"A bucket, a spade, a rake and two moulds in recycled plastic. Thick recycled plastic that survives a summer. The mould shapes are a fish and a star.","A bucket, a spade, a rake and two moulds in recycled plastic."
,,,,de,Sand play set,,,,,,"A bucket, a spade, a rake and two moulds in recycled plastic. Thick recycled plastic that survives a summer. The mould shapes are a fish and a star.","A bucket, a spade, a rake and two moulds in recycled plastic."
,,,,it,Sand play set,,,,,,"A bucket, a spade, a rake and two moulds in recycled plastic. Thick recycled plastic that survives a summer. The mould shapes are a fish and a star.","A bucket, a spade, a rake and two moulds in recycled plastic."
K-KITE,base,Default Category,Kids/Outdoor,,Bird kite,22,1,4,2,0.5,"A single-line kite shaped like a lark, easy to launch. A single line and a tail, ready to fly from the bag. From four years.","A single-line kite shaped like a lark, easy to launch."
,,,,,,,,,,,,
,,,,fr,Bird kite,,,,,,"A single-line kite shaped like a lark, easy to launch. A single line and a tail, ready to fly from the bag. From four years.","A single-line kite shaped like a lark, easy to launch."
,,,,de,Bird kite,,,,,,"A single-line kite shaped like a lark, easy to launch. A single line and a tail, ready to fly from the bag. From four years.","A single-line kite shaped like a lark, easy to launch."
,,,,it,Bird kite,,,,,,"A single-line kite shaped like a lark, easy to launch. A single line and a tail, ready to fly from the bag. From four years.","A single-line kite shaped like a lark, easy to launch."
K-NEWBORN-BOX,base,Default Category,Kids/Gifts,,Newborn box,70,1,4,2,0.5,"A rattle, three muslins, a bodysuit pack and the board books, boxed. The four things every new baby needs, in a box with a card. Wrapped on request.","A rattle, three muslins, a bodysuit pack and the board books, boxed."
,,,,,,,,,,,,
,,,,fr,Newborn box,,,,,,"A rattle, three muslins, a bodysuit pack and the board books, boxed. The four things every new baby needs, in a box with a card. Wrapped on request.","A rattle, three muslins, a bodysuit pack and the board books, boxed."
,,,,de,Newborn box,,,,,,"A rattle, three muslins, a bodysuit pack and the board books, boxed. The four things every new baby needs, in a box with a card. Wrapped on request.","A rattle, three muslins, a bodysuit pack and the board books, boxed."
,,,,it,Newborn box,,,,,,"A rattle, three muslins, a bodysuit pack and the board books, boxed. The four things every new baby needs, in a box with a card. Wrapped on request.","A rattle, three muslins, a bodysuit pack and the board books, boxed."
K-BIRTHDAY-BOX,base,Default Category,Kids/Gifts,,"Birthday box, age 3",95,1,4,2,0.5,"A puzzle, the car set, a picture book and a sun hat. Four presents for a third birthday, chosen to be played with together. Wrapped on request.","A puzzle, the car set, a picture book and a sun hat."
,,,,,,,,,,,,
,,,,fr,"Birthday box, age 3",,,,,,"A puzzle, the car set, a picture book and a sun hat. Four presents for a third birthday, chosen to be played with together. Wrapped on request.","A puzzle, the car set, a picture book and a sun hat."
,,,,de,"Birthday box, age 3",,,,,,"A puzzle, the car set, a picture book and a sun hat. Four presents for a third birthday, chosen to be played with together. Wrapped on request.","A puzzle, the car set, a picture book and a sun hat."
,,,,it,"Birthday box, age 3",,,,,,"A puzzle, the car set, a picture book and a sun hat. Four presents for a third birthday, chosen to be played with together. Wrapped on request.","A puzzle, the car set, a picture book and a sun hat."
K-GIFT-CARD,base,Default Category,Kids/Gifts,,Little Lark gift card,30,1,4,2,0.5,"A gift card by email. Delivered by email within the hour, with a message of your own. Valid for a year in the store.",A gift card by email.
,,,,,,,,,,,,
,,,,fr,Little Lark gift card,,,,,,"A gift card by email. Delivered by email within the hour, with a message of your own. Valid for a year in the store.",A gift card by email.
,,,,de,Little Lark gift card,,,,,,"A gift card by email. Delivered by email within the hour, with a message of your own. Valid for a year in the store.",A gift card by email.
,,,,it,Little Lark gift card,,,,,,"A gift card by email. Delivered by email within the hour, with a message of your own. Valid for a year in the store.",A gift card by email.
N-MONSTERA-17-CM,base,,,,Monstera deliciosa 17 cm,32,1,1,2,2,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,,,,,,,,,
,,,,fr,Monstera deliciosa 17 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,de,Monstera deliciosa 17 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,it,Monstera deliciosa 17 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
N-MONSTERA-21-CM,base,,,,Monstera deliciosa 21 cm,32,1,1,2,2,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,,,,,,,,,
,,,,fr,Monstera deliciosa 21 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,de,Monstera deliciosa 21 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,it,Monstera deliciosa 21 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
N-MONSTERA-30-CM,base,,,,Monstera deliciosa 30 cm,32,1,1,2,2,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,,,,,,,,,
,,,,fr,Monstera deliciosa 30 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,de,Monstera deliciosa 30 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,it,Monstera deliciosa 30 cm,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
N-MONSTERA,base,Default Category,Garden/Houseplants,,Monstera deliciosa,32,1,4,2,2,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,,,,,,,,,
,,,,fr,Monstera deliciosa,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,de,Monstera deliciosa,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
,,,,it,Monstera deliciosa,,,,,,"The split-leaf climber. Bright indirect light, water when the top is dry. Delivered in a 19 cm pot at about 70 cm tall, with a moss pole. It grows a leaf a month in summer.",The split-leaf climber.
N-FERN-12-CM,base,,,,Boston fern 12 cm,22,1,1,2,2,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,,,,,,,,,
,,,,fr,Boston fern 12 cm,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,de,Boston fern 12 cm,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,it,Boston fern 12 cm,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
N-FERN-17-CM,base,,,,Boston fern 17 cm,22,1,1,2,2,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,,,,,,,,,
,,,,fr,Boston fern 17 cm,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,de,Boston fern 17 cm,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,it,Boston fern 17 cm,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
N-FERN,base,Default Category,Garden/Houseplants,,Boston fern,22,1,4,2,2,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,,,,,,,,,
,,,,fr,Boston fern,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,de,Boston fern,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
,,,,it,Boston fern,,,,,,"A full fern for a bathroom or a north window. Keep it moist. A 17 cm pot with a full, arching crown. Mist it in a dry room and it stays green.",A full fern for a bathroom or a north window.
N-PILEA,base,Default Category,Garden/Houseplants,,Pilea,16,1,4,2,2,"The pancake plant. Easy, and it makes babies to give away. A 12 cm pot with a healthy young plant. Turn it weekly so it grows straight.",The pancake plant.
,,,,,,,,,,,,
,,,,fr,Pilea,,,,,,"The pancake plant. Easy, and it makes babies to give away. A 12 cm pot with a healthy young plant. Turn it weekly so it grows straight.",The pancake plant.
,,,,de,Pilea,,,,,,"The pancake plant. Easy, and it makes babies to give away. A 12 cm pot with a healthy young plant. Turn it weekly so it grows straight.",The pancake plant.
,,,,it,Pilea,,,,,,"The pancake plant. Easy, and it makes babies to give away. A 12 cm pot with a healthy young plant. Turn it weekly so it grows straight.",The pancake plant.
N-SNAKE-PLANT-12-CM,base,,,,Snake plant 12 cm,24,1,1,2,2,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,,,,,,,,,
,,,,fr,Snake plant 12 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,de,Snake plant 12 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,it,Snake plant 12 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
N-SNAKE-PLANT-17-CM,base,,,,Snake plant 17 cm,24,1,1,2,2,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,,,,,,,,,
,,,,fr,Snake plant 17 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,de,Snake plant 17 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,it,Snake plant 17 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
N-SNAKE-PLANT-21-CM,base,,,,Snake plant 21 cm,24,1,1,2,2,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,,,,,,,,,
,,,,fr,Snake plant 21 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,de,Snake plant 21 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,it,Snake plant 21 cm,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
N-SNAKE-PLANT,base,Default Category,Garden/Houseplants,,Snake plant,24,1,4,2,2,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,,,,,,,,,
,,,,fr,Snake plant,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,de,Snake plant,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
,,,,it,Snake plant,,,,,,Survives neglect and low light. Water once a month. A 14 cm pot at about 50 cm tall. It tolerates a dark hallway and forgets you were away.,Survives neglect and low light.
N-FICUS-21-CM,base,,,,Fiddle leaf fig 21 cm,48,1,1,2,2,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,,,,,,,,,
,,,,fr,Fiddle leaf fig 21 cm,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,de,Fiddle leaf fig 21 cm,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,it,Fiddle leaf fig 21 cm,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
N-FICUS-30-CM,base,,,,Fiddle leaf fig 30 cm,48,1,1,2,2,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,,,,,,,,,
,,,,fr,Fiddle leaf fig 30 cm,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,de,Fiddle leaf fig 30 cm,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,it,Fiddle leaf fig 30 cm,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
N-FICUS,base,Default Category,Garden/Houseplants,,Fiddle leaf fig,48,1,4,2,2,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,,,,,,,,,
,,,,fr,Fiddle leaf fig,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,de,Fiddle leaf fig,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
,,,,it,Fiddle leaf fig,,,,,,A statement tree for a bright corner. Do not move it once it is happy. A 24 cm pot at about 120 cm tall. It needs a bright spot and a steady routine.,A statement tree for a bright corner.
N-POTHOS,base,Default Category,Garden/Houseplants,,Golden pothos,14,1,4,2,2,"A trailing vine for a shelf. Nearly impossible to kill. A 12 cm pot with trails of about 40 cm. It roots in water, so one plant becomes many.",A trailing vine for a shelf.
,,,,,,,,,,,,
,,,,fr,Golden pothos,,,,,,"A trailing vine for a shelf. Nearly impossible to kill. A 12 cm pot with trails of about 40 cm. It roots in water, so one plant becomes many.",A trailing vine for a shelf.
,,,,de,Golden pothos,,,,,,"A trailing vine for a shelf. Nearly impossible to kill. A 12 cm pot with trails of about 40 cm. It roots in water, so one plant becomes many.",A trailing vine for a shelf.
,,,,it,Golden pothos,,,,,,"A trailing vine for a shelf. Nearly impossible to kill. A 12 cm pot with trails of about 40 cm. It roots in water, so one plant becomes many.",A trailing vine for a shelf.
N-CALATHEA,base,Default Category,Garden/Houseplants,,Calathea,26,1,4,2,2,Patterned leaves that fold at night. Likes humidity and soft water. A 14 cm pot with fresh growth. Rainwater or filtered water keeps the leaf edges brown-free.,Patterned leaves that fold at night.
,,,,,,,,,,,,
,,,,fr,Calathea,,,,,,Patterned leaves that fold at night. Likes humidity and soft water. A 14 cm pot with fresh growth. Rainwater or filtered water keeps the leaf edges brown-free.,Patterned leaves that fold at night.
,,,,de,Calathea,,,,,,Patterned leaves that fold at night. Likes humidity and soft water. A 14 cm pot with fresh growth. Rainwater or filtered water keeps the leaf edges brown-free.,Patterned leaves that fold at night.
,,,,it,Calathea,,,,,,Patterned leaves that fold at night. Likes humidity and soft water. A 14 cm pot with fresh growth. Rainwater or filtered water keeps the leaf edges brown-free.,Patterned leaves that fold at night.
N-OLIVE-INDOOR-17-CM,base,,,,Olive tree 17 cm,45,1,1,2,2,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,,,,,,,,,
,,,,fr,Olive tree 17 cm,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,de,Olive tree 17 cm,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,it,Olive tree 17 cm,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
N-OLIVE-INDOOR-21-CM,base,,,,Olive tree 21 cm,45,1,1,2,2,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,,,,,,,,,
,,,,fr,Olive tree 21 cm,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,de,Olive tree 21 cm,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,it,Olive tree 21 cm,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
N-OLIVE-INDOOR,base,Default Category,Garden/Houseplants,,Olive tree,45,1,4,2,2,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,Default Category,Garden/Outdoor Plants,,,,,,,,,
,,,,fr,Olive tree,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,de,Olive tree,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
,,,,it,Olive tree,,,,,,"A young olive for a sunny window or a sheltered balcony. A 19 cm pot at about 80 cm tall, with a woody trunk. Water when the top half of the compost is dry.",A young olive for a sunny window or a sheltered balcony.
